ID,name,difficulty_rating,route_type,visitor_usage,avg_rating,area_name,city_name,features,activities,num_reviews,latitude,longitude,length_miles,elevation_gain_ft,steepness_ftmi,difficulty_category,area_category,url
10383104,Old Wagon Cave Loop,3,L,,2.0,Ventana Wilderness,Big Sur,"['river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",1,36.0841,-121.40094,3.8,544.0,143.1578947368421,moderate,Protected Area,https://www.alltrails.com/trail/us/california/old-wagon-cave-loop
10484984,Valentine Cave,1,O,,4.0,Lava Beds National Monument,Tulelake,"['cave', 'dogs-no']","['nature-trips', 'walking']",2,41.70928,-121.47803,0.2,6.0,30.0,easy,National Monument,https://www.alltrails.com/trail/us/california/valentine-cave
10485641,Deer Canyon Park Preserve,1,L,,4.0,Unlabeled,Anaheim,"['views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",2,33.85447,-117.75214,6.9,1190.0,172.46376811594203,moderately strenuous,None,https://www.alltrails.com/trail/us/california/deer-canyon-park-preserve
10394773,Indian Vista Overlook,1,O,2,0.0,San Bernardino National Forest,Hemet,"['kids', 'views']","['nature-trips', 'walking']",0,33.797,-116.77705,0.2,29.0,145.0,easy,Forest,https://www.alltrails.com/trail/us/california/indian-vista-overlook
10258330,Visitor Center to Butterfield Homestead Trail,1,O,2,5.0,Pinnacles National Park,Paicines,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",1,36.49437,-121.14585,4.5,154.0,34.22222222222222,easy,National Park,https://www.alltrails.com/trail/us/california/visitor-center-to-butterfield-homestead-trail
10034315,Durham Bike Path ,1,O,,0.0,Unlabeled,Chico,"['rails-trails', 'kids']","['hiking', 'mountain-biking', 'walking', 'rails-trails']",0,39.70889,-121.80906,4.7,22.0,4.680851063829787,easy,None,https://www.alltrails.com/trail/us/california/durham-bike-path
10407999,Diablo Foothills to Summit Loop,5,L,2,0.0,Mount Diablo State Park,Walnut Creek,"['views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",0,37.89406,-121.99448,16.0,3887.0001,242.93750625,very strenuous,State Park,https://www.alltrails.com/trail/us/california/diablo-foothills-to-summit-loop
10470557,Augustus Hawkins Nature Park Loop,1,L,2,4.0,Augustus F. Hawkins Nature Park,Huntington Park,"['ada', 'dogs-leash', 'lake', 'kids', 'paved', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",2,33.99021,-118.24724,0.4,0.0,0.0,easy,Park,https://www.alltrails.com/trail/us/california/augustus-hawkins-nature-park
10272101,Black Hills and Valley View Trail,3,L,1,3.0,Los Vaqueros Reservoir and Watershed,Brentwood,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,37.77288,-121.74057,4.1,902.0,220.00000000000003,moderate,Watershed,https://www.alltrails.com/trail/us/california/black-hills-and-valley-view-trail
10316721,Lake Arrowhead: Tavern Bay to Hamiltair Cove [PRIVATE PROPERTY],3,O,1,4.0,San Bernardino National Forest,San Bernardino,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'walking']",36,34.26418,-117.18622,3.1,72.0,23.225806451612904,easy,Forest,https://www.alltrails.com/trail/us/california/lake-arrowhead-tavern-bay-to-hamiltair-cove
10441122,Cedar Creek Trail,3,O,1,4.0,Modoc National Forest,Cedarville,"['forest', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'horseback-riding']",1,41.53425,-120.22435,6.4,875.0,136.71875,moderately strenuous,Forest,https://www.alltrails.com/trail/us/california/cedar-creek-trail
10356241,Truckee Super D,5,P,2,0.0,Unlabeled,Truckee,"['forest', 'views', 'wildlife']",['mountain-biking'],0,39.22746,-120.14551,12.9,613.0,47.519379844961236,moderately strenuous,None,https://www.alltrails.com/trail/us/california/truckee-super-d
10381371,Juaneno Trail to San Juan Creek Trail,3,L,,3.0,Caspers Wilderness Park,Trabuco Canyon,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",1,33.54111,-117.55706,3.4,154.0,45.294117647058826,easy,Park,https://www.alltrails.com/trail/us/california/juaneno-trail
10373003,Mirror Lake OHV Trail,3,O,2,0.0,Unlabeled,Lakeshore,"['forest', 'lake', 'river', 'views', 'wildlife']","['fishing', 'hiking', 'nature-trips', 'off-road-driving']",0,37.20053,-119.13771,3.5,488.0,139.42857142857142,moderate,None,https://www.alltrails.com/trail/us/california/mirror-lake-trail--4
10309888,Boulder Oaks Campground to Corte Madera Mt,3,O,1,5.0,Cleveland National Forest,Pine Valley,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",1,32.72903,-116.48329,18.9,2204.0001,116.61376190476193,very strenuous,Forest,https://www.alltrails.com/trail/us/california/boulder-oaks-campground-to-corte-madera-mt
10294606,Tolowa Sweet Potato Creek Trail,3,L,2,3.0,Tolowa Dunes State Park,Crescent City,"['beach', 'dogs', 'forest', 'kids', 'views']","['birding', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",1,41.79692,-124.2235,3.5,75.0,21.428571428571427,easy,State Park,https://www.alltrails.com/trail/us/california/tolowa-south-dune-loop
10405514,Pioneer Express Trail: Rattlesnake Bar to Granite Bay,3,P,2,0.0,Unlabeled,Newcastle,"['river', 'views']","['birding', 'hiking', 'nature-trips']",0,38.81788,-121.08744,12.0,892.0,74.33333333333333,moderately strenuous,None,https://www.alltrails.com/trail/us/california/pioneer-express-trail-rattlesnake-bar-to-granite-bay
10380203,Tolowa Loop Trail,3,L,1,3.5,Tolowa Dunes State Park,Crescent City,"['beach', 'dogs', 'forest', 'lake', 'kids']","['fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",2,41.90842,-124.18834,4.6,157.0,34.130434782608695,easy,State Park,https://www.alltrails.com/trail/us/california/tolowa-loop-trail
10309508,Upper Truckee River Loop [PRIVATE PROPERTY],1,L,3,4.5,Unlabeled,South Lake Tahoe,"['city-walk', 'dogs', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'mountain-biking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",29,38.91662,-119.98105,3.0,167.0,55.666666666666664,easy,None,https://www.alltrails.com/trail/us/california/upper-truckee-river-loop--2
10394232,Edgehill Mountain Open Space Park Trail,1,O,2,3.5,Edgehill Mountain Open Space Park,San Francisco,"['dogs-leash', 'kids', 'partially-paved']","['trail-running', 'walking']",3,37.74216,-122.45699,0.4,42.0,105.0,easy,Park,https://www.alltrails.com/trail/us/california/edgehill-mountain-open-space-park-trail
10484490,Redwood Creek Trail,3,O,,4.5,Kings Canyon National Park,Badger,"['forest', 'views']","['hiking', 'nature-trips']",2,36.70906,-118.92146,4.1,839.0,204.63414634146343,moderate,National Park,https://www.alltrails.com/trail/us/california/redwood-creek-trail--2
10529069,Sullivan Canyon Loop,3,L,2,4.0,Sullivan Canyon Park,Los Angeles,"['dogs', 'forest', 'views', 'wildlife']","['hiking', 'trail-running']",1,34.08564,-118.50919,5.7,1630.0001,285.9649298245614,moderately strenuous,Park,https://www.alltrails.com/trail/us/california/sullivan-canyon-loop--3
10484535,Rae Lake via Bubbs Creek,7,O,2,4.0,Kings Canyon National Park,Hume,"['dogs-no', 'forest', 'lake', 'river', 'waterfall']","['backpacking', 'camping', 'hiking', 'trail-running']",1,36.79494,-118.58292,35.61,8540.0003,239.82028362819432,very strenuous,National Park,https://www.alltrails.com/trail/us/california/rae-lake-via-bubbs-creek
10296393,Vellano Loop North,1,L,1,0.0,Unlabeled,Chino Hills,"['dogs-leash', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",0,33.95644,-117.73485,0.4,55.0,137.5,easy,None,https://www.alltrails.com/trail/us/california/vellano-loop-north
10378262,"Casa Viejo, Dry Meadows, Long Canyon Loop",3,L,2,4.0,Golden Trout Wilderness,Olancha,['views'],"['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",1,36.17595,-118.26912,10.4,1601.0001,153.9423173076923,strenuous,Protected Area,https://www.alltrails.com/trail/us/california/blackrock-and-dry-meadows-loop
10524120,Tiger Tail Trail,3,O,1,4.0,Unlabeled,Los Angeles,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",1,34.10123,-118.49544,2.9,862.0,297.2413793103448,moderate,None,https://www.alltrails.com/trail/us/california/tiger-tail-trail
10540129,Emerald Bay to Two Harbors,5,P,1,4.5,Unlabeled,Avalon,"['beach', 'dogs-leash', 'views']",['hiking'],2,33.46911,-118.53242,6.6,1879.0001,284.6969848484849,strenuous,None,https://www.alltrails.com/trail/us/california/emerald-bay-to-two-harbors
10348196,Upper Salmon Lake and Horse Lake,1,O,2,5.0,Tahoe National Forest,Sierra City,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1,39.65798,-120.6498,2.0,347.0,173.5,easy,Forest,https://www.alltrails.com/trail/us/california/upper-salmon-lake-and-horse-lake
10311741,Silver Lake to Tioga Pass Rd,5,P,1,5.0,Ansel Adams Wilderness,June Lake,"['forest', 'lake', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",1,37.78303,-119.12798,20.7,6092.0002,294.29952657004833,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/silver-lake-to-tioga-pass-rd
10470547,Hollenbeck Lake Loop,1,L,2,4.0,Hollenbeck Park,Los Angeles,"['ada', 'city-walk', 'dogs-leash', 'lake', 'kids', 'partially-paved', 'strollers', 'views']","['nature-trips', 'walking']",2,34.03801,-118.21906,0.8,49.0,61.25,easy,Park,https://www.alltrails.com/trail/us/california/hollenbeck-lake-loop
10340430,"Valley View, Ridgeline, Bay Leaf, Shady Creek, ",3,L,2,0.0,Pleasanton Ridge Regional Park,Pleasanton,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",0,37.63548,-121.90434,10.2,1515.0,148.52941176470588,strenuous,Regional Park,https://www.alltrails.com/trail/us/california/valley-view-ridgeline-bay-leaf-shady-creek
10386754,Kestrel and Meadowlark Trail ,1,L,1,5.0,Merced National Wildlife Refuge,Merced,"['kids', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,37.18311,-120.62067,1.8,3.0,1.6666666666666665,easy,Protected Area,https://www.alltrails.com/trail/us/california/kestrel-and-meadowlark-trail
10483703,Cow Mountain OHV Trail,3,L,,0.0,Unlabeled,Lakeport,"['lake', 'river', 'views']",['off-road-driving'],0,39.09897,-123.08503,26.51,5016.0002,189.21162580158432,very strenuous,None,https://www.alltrails.com/trail/us/california/cow-mountain-ohv-trail
10411501,Verissimo Hills Trail via Oak Valley Trail,3,O,1,4.0,Verissimo Hills Preserve,Novato,"['dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running', 'horseback-riding']",2,38.10669,-122.62301,1.6,367.0,229.375,easy,Protected Area,https://www.alltrails.com/trail/us/california/verissimo-hills-trail-via-oak-valley-trail
10353395,South Whitehouse Creek Trail,1,O,1,0.0,Año Nuevo State Park,Pescadero,"['beach', 'dogs-no', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",0,37.14801,-122.34469,1.5,78.0,52.0,easy,State Park,https://www.alltrails.com/trail/us/california/south-whitehouse-creek-trail
10002059,Oakzanita Springs Campground,1,L,1,0.0,Unlabeled,Descanso,"['dogs-no', 'kids']","['hiking', 'walking']",0,32.88424,-116.57416,0.8,131.0,163.75,easy,None,https://www.alltrails.com/trail/us/california/oakzanita-springs-campground
10518978,Sisson Callahan Trail via Deadfall Lakes Trail ,7,P,2,5.0,Shasta-Trinity National Forest,Trinity Center,"['dogs-leash', 'forest', 'lake', 'views', 'wild-flowers']","['backpacking', 'camping', 'hiking', 'mountain-biking']",1,41.33482,-122.52094,10.8,1532.0,141.85185185185185,strenuous,Forest,https://www.alltrails.com/trail/us/california/sisson-callahan-trail-via-deadfall-lake-trail
10332616,Klamath Town Trail,3,O,1,5.0,Klamath National Forest,Happy Camp,"['forest', 'river', 'views', 'wildlife']","['hiking', 'trail-running']",1,41.78126,-123.38773,1.8,603.0,335.0,easy,Forest,https://www.alltrails.com/trail/us/california/klamath-town-trail
10382104,Serene Lake,1,L,2,5.0,Tahoe National Forest,Soda Springs,"['lake', 'paved', 'views']",['road-biking'],1,39.29697,-120.38491,2.1,65.0,30.952380952380953,easy,Forest,https://www.alltrails.com/trail/us/california/serene-lake
10272191,Robby's Ridge and Darwin Canyon ,3,L,2,0.0,Mecca Hills Wilderness,Mecca,"['dogs', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",0,33.60389,-115.92195,4.8,505.0,105.20833333333334,moderate,Protected Area,https://www.alltrails.com/trail/us/california/robbys-ridge-and-darwin-canyon
10415333,Aaron Alcorn Castro Valley to Brentwood Memorial Trail,3,P,1,4.0,Unlabeled,Castro Valley,"['city-walk', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",1,37.70309,-122.0785,58.61,6633.0002,113.1718170960587,very strenuous,None,https://www.alltrails.com/trail/us/california/aaron-alcorn-castro-valley-to-brentwood-memorial-trail
10270679,Faulkner County Park Nature Discovery Trail,1,L,1,3.0,Unlabeled,Boonville,"['dogs', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",2,39.00504,-123.40335,0.4,16.0,40.0,easy,None,https://www.alltrails.com/trail/us/california/faulkner-county-park-nature-discovery-trail
10039797,Poopenaut Valley Trail,5,O,2,1.5,Yosemite National Park,Groveland,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",4,37.91005,-119.81475,2.1,1246.0,593.3333333333333,moderate,National Park,https://www.alltrails.com/trail/us/california/poopenaut-valley-trail
10372816,"Rowell Meadow, Seville Lake, Twin Lakes",5,L,2,0.0,Sequoia National Forest,Hume,"['forest', 'lake', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",0,36.74103,-118.73837,26.31,5144.0002,195.51502090459903,very strenuous,Forest,https://www.alltrails.com/trail/us/california/rowell-meadow-seville-lake-twin-lakes
10354485,South End Beach Trail,1,O,1,0.0,Martinelli Ranch,Point Reyes Station,"['dogs-no', 'historic-site', 'kids', 'views']",['hiking'],0,38.03303,-122.98397,2.1,219.0,104.28571428571428,easy,Ranch,https://www.alltrails.com/trail/us/california/south-end-beach-trail
10234908,China Flat and Simi Peak Loop [CLOSED],5,L,2,4.5,Oakbrook Regional Park,Thousand Oaks,"['cave', 'dogs', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'mountain-biking', 'nature-trips', 'trail-running']",16,34.21275,-118.81015,8.0,1564.0001,195.5000125,strenuous,Regional Park,https://www.alltrails.com/trail/us/california/china-flat-and-simi-peak-loop
10383306,Mt. Lyell Base via John Muir and Rush Creek Trail,7,O,2,3.0,Yosemite National Park,Lee Vining,"['dogs-no', 'lake', 'river', 'wildlife']","['backpacking', 'camping', 'trail-running']",1,37.78311,-119.12791,29.11,6315.0002,216.9357677773961,very strenuous,National Park,https://www.alltrails.com/trail/us/california/mt-lyell-base-via-john-muir-and-rush-creek-trail
10244461,Vail Lake Trail [CLOSED],3,L,2,3.5,Unlabeled,Temecula,"['dogs-leash', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'hiking', 'mountain-biking', 'trail-running', 'walking', 'whitewater-kayaking']",20,33.48193,-116.96566,2.0,574.0,287.0,easy,None,https://www.alltrails.com/trail/us/california/vail-lake-trail
10341479,Sandstone Trail to Shady Canyon to Lookout ,1,O,2,3.0,Five Canyons Open Space,Hayward,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",1,37.67857,-122.03986,2.8,649.0,231.7857142857143,moderate,Protected Area,https://www.alltrails.com/trail/us/california/sandstone-trail-to-shady-canyon-to-lookout
10483742,Titus Canyon Narrows,1,O,1,0.0,Death Valley National Park,Death Valley,['views'],['hiking'],0,36.82184,-117.17427,1.2,242.0,201.66666666666669,easy,National Park,https://www.alltrails.com/trail/us/california/titus-canyon-narrows--2
10445416,"Spotted Fawn, Rattlesnake Cutoff and Sonoma Overlook Trail ",1,O,3,4.0,Unlabeled,Sonoma,"['kids', 'views']","['hiking', 'walking']",2,38.29897,-122.45762,3.4,416.0,122.3529411764706,moderate,None,https://www.alltrails.com/trail/us/california/spotted-fawn-rattlesnake-cutoff-and-sonoma-overlook-trail
10420666,Florence Lake via Kings Canyon on the John Muir and Pacific Crest Trail,5,P,3,5.0,Kings Canyon National Park,Sequoia National Park,"['forest', 'lake', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'horseback-riding']",1,36.79494,-118.58292,78.82,14940.0005,189.5458069018016,very strenuous,National Park,https://www.alltrails.com/trail/us/california/florence-lake-via-kings-canyon-on-the-john-muir-and-pacific-crest-trail
10445455,Quarryhill Botanical Garden Nature Walk,1,L,1,5.0,Unlabeled,Glen Ellen,"['forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'walking']",1,38.3756,-122.51004,1.0,164.0,164.0,easy,None,https://www.alltrails.com/trail/us/california/quarryhill-botanical-garden-nature-walk
10462914,Panamint Valley to Death Valley OHV Loop,5,L,1,0.0,Unlabeled,Death Valley,"['views', 'wildlife']","['birding', 'camping', 'off-road-driving']",0,36.12976,-117.34118,185.64,14465.0005,77.91963208360268,very strenuous,None,https://www.alltrails.com/trail/us/california/panamint-valley-to-death-valley-ohv-loop
10342915,Satellite Trail to Kidd Lake,1,O,2,5.0,Tahoe National Forest,Truckee,"['forest', 'lake', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",1,39.30515,-120.4348,1.8,141.0,78.33333333333333,easy,Forest,https://www.alltrails.com/trail/us/california/satellite-trail-to-kidd-lake
10306322,Back Ranch Loop,3,L,2,5.0,Crockett Hills Regional Park,Crockett,"['views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking']",1,38.04001,-122.2191,7.1,1190.0,167.6056338028169,moderately strenuous,Regional Park,https://www.alltrails.com/trail/us/california/back-ranch-loop
10419767,"Muddy Hollow Trail, Coast Trail, Sky Trail, and Bayview Trail Loop",5,L,2,4.0,Phillip Burton Wilderness Area,Point Reyes Station,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking']",1,38.04809,-122.86922,16.8,1906.0001,113.4523869047619,very strenuous,Protected Area,https://www.alltrails.com/trail/us/california/muddy-hollow-trail-coast-trail-sky-trail-and-bayview-trail-loop
